date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
2016-01-18,S300Z61P,ST4000DM000,4000787030016,0,115.0,87823280.0,,,93.0,0.0,100.0,12.0,100.0,0.0,81.0,161816322.0,,,95.0,4399.0,100.0,0.0,,,100.0,8.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,80.0,40396.0,27.0,27.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,4082.0,100.0,19714583344.0,100.0,1878338807.0,,,,,,,,,,
2016-01-18,Z3025LGR,ST4000DM000,4000787030016,0,119.0,202673712.0,,,99.0,0.0,100.0,1.0,100.0,0.0,87.0,634684940.0,,,88.0,11070.0,100.0,0.0,,,100.0,1.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,77.0,23.0,100.0,0.0,100.0,0.0,100.0,182.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,11069.0,100.0,17793529562.0,100.0,139680423290.0,,,,,,,,,,
2016-01-18,Z300WP2M,ST4000DM000,4000787030016,0,109.0,21872856.0,,,93.0,0.0,100.0,15.0,100.0,0.0,85.0,369513859.0,,,89.0,10317.0,100.0,0.0,,,100.0,14.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,62.0,38.0,100.0,0.0,100.0,0.0,86.0,28870.0,38.0,38.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,9637.0,100.0,19217717860.0,100.0,144659276407.0,,,,,,,,,,
2016-01-18,Z303ZWQS,ST4000DM000,4000787030016,1,118.0,168949280.0,,,94.0,0.0,100.0,6.0,100.0,0.0,79.0,93033909.0,,,97.0,3057.0,100.0,0.0,,,100.0,6.0,,,,,,,100.0,0.0,100.0,0.0,86.0,14.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,76.0,48139.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,1932.0,100.0,8272926299.0,100.0,24103489391.0,,,,,,,,,,
2016-01-18,JK1101B9JS452R,Hitachi HDS722020ALA330,2000398934016,0,86.0,3407940.0,100.0,0.0,121.0,573.0,100.0,28.0,100.0,87.0,100.0,0.0,100.0,0.0,95.0,41750.0,100.0,0.0,,,100.0,28.0,,,,,,,,,,,,,,,,,,,,,99.0,1263.0,99.0,1263.0,222.0,27.0,,,100.0,90.0,100.0,2.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,Z305APB1,ST4000DM000,4000787030016,0,111.0,39203464.0,,,97.0,0.0,100.0,3.0,100.0,0.0,69.0,9964065.0,,,100.0,819.0,100.0,0.0,,,100.0,3.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,86.0,29778.0,33.0,33.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,583.0,100.0,1994059736.0,100.0,303734665.0,,,,,,,,,,
2016-01-18,S300Z4FQ,ST4000DM000,4000787030016,0,118.0,193650920.0,,,99.0,0.0,100.0,1.0,100.0,0.0,84.0,316894231.0,,,94.0,5866.0,100.0,0.0,,,100.0,1.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,87.0,26393.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,5750.0,100.0,24762614240.0,100.0,25839090664.0,,,,,,,,,,
2016-01-18,S300Z4FH,ST4000DM000,4000787030016,0,108.0,17033792.0,,,97.0,0.0,100.0,3.0,100.0,0.0,82.0,191337077.0,,,95.0,4958.0,100.0,0.0,,,100.0,3.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,88.0,24935.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,4659.0,100.0,22212494816.0,100.0,5147021359.0,,,,,,,,,,
2016-01-18,Z3041CNL,ST4000DM000,4000787030016,0,112.0,45566872.0,,,97.0,0.0,100.0,3.0,100.0,0.0,82.0,191685240.0,,,97.0,3129.0,100.0,0.0,,,100.0,3.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,98.0,4193.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,3115.0,100.0,11817165838.0,100.0,54431095036.0,,,,,,,,,,
2016-01-18,Z300GZ06,ST4000DM000,4000787030016,0,117.0,117992136.0,,,91.0,0.0,100.0,9.0,100.0,0.0,88.0,724968219.0,,,75.0,22010.0,100.0,0.0,,,100.0,9.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,75.0,25.0,100.0,0.0,100.0,5.0,98.0,4795.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,257517649155556.0,100.0,27237641628.0,100.0,142289001107.0,,,,,,,,,,
2016-01-18,Z302A1A8,ST4000DM000,4000787030016,0,117.0,146925392.0,,,98.0,0.0,100.0,2.0,100.0,0.0,87.0,522960853.0,,,89.0,9754.0,100.0,0.0,,,100.0,2.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,100.0,910.0,28.0,28.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,9751.0,100.0,17032863876.0,100.0,117984379370.0,,,,,,,,,,
2016-01-18,WD-WCAMD1587919,WDC WD800BB,80026361856,0,200.0,0.0,,,165.0,2725.0,100.0,215.0,200.0,0.0,100.0,0.0,,,1.0,84077.0,100.0,0.0,100.0,0.0,100.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,,102.0,41.0,,,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,Z3015J07,ST4000DM000,4000787030016,0,118.0,186928368.0,,,94.0,0.0,100.0,6.0,100.0,0.0,80.0,107768999.0,,,83.0,15518.0,100.0,0.0,,,100.0,6.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,95.0,10169.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,15470.0,100.0,23233406560.0,100.0,108215045734.0,,,,,,,,,,
2016-01-18,W0Q6JFVK,ST320LT007,320072933376,0,117.0,134455840.0,,,98.0,0.0,100.0,29.0,100.0,0.0,87.0,583825382.0,,,69.0,27238.0,100.0,0.0,,,100.0,29.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,60.0,100.0,0.0,61.0,39.0,100.0,7.0,100.0,0.0,55.0,91737.0,39.0,39.0,53.0,134455840.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,10565619575310.0,100.0,2898493680.0,100.0,608386980.0,1.0,152910978.0,1.0,303231802.0,1.0,139618770.0,100.0,0.0,,
2016-01-18,W0Q19TPA,ST320LT007,320072933376,0,119.0,220495872.0,,,98.0,0.0,100.0,11.0,100.0,0.0,87.0,524966867.0,,,75.0,22360.0,100.0,0.0,,,100.0,11.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,11.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,0.0,49.0,103990.0,29.0,29.0,53.0,220495872.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,253604933949155.0,100.0,1344052389.0,100.0,276141928.0,1.0,168684108.0,1.0,325267968.0,1.0,149103983.0,100.0,0.0,,
2016-01-18,Z3025230,ST4000DM000,4000787030016,0,116.0,106390072.0,,,93.0,0.0,100.0,7.0,99.0,1688.0,87.0,524330607.0,,,88.0,11046.0,100.0,0.0,,,100.0,7.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,1.0,86.0,28381.0,27.0,27.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,10940.0,100.0,17249569230.0,100.0,140430793950.0,,,,,,,,,,
2016-01-18,Z30250F5,ST4000DM000,4000787030016,0,117.0,158416360.0,,,96.0,0.0,100.0,4.0,100.0,0.0,87.0,554011962.0,,,89.0,10325.0,100.0,0.0,,,100.0,4.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,87.0,27127.0,33.0,33.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,10125.0,100.0,18289347861.0,100.0,130738110647.0,,,,,,,,,,
2016-01-18,Z3015BZG,ST4000DM000,4000787030016,0,117.0,136762336.0,,,96.0,0.0,100.0,4.0,100.0,0.0,83.0,218456660.0,,,82.0,16040.0,100.0,0.0,,,100.0,4.0,,,,,,,100.0,0.0,100.0,0.0,99.0,1.0,100.0,0.0,98.0,2.0,69.0,31.0,100.0,0.0,100.0,2.0,98.0,4057.0,31.0,31.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,16022.0,100.0,21496039786.0,100.0,189164064052.0,,,,,,,,,,
2016-01-18,Z30149P3,ST4000DM000,4000787030016,0,111.0,36559152.0,,,91.0,0.0,100.0,22.0,100.0,0.0,85.0,342789438.0,,,80.0,17977.0,100.0,0.0,,,100.0,22.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,93.0,7.0,73.0,27.0,100.0,0.0,100.0,12.0,98.0,4507.0,27.0,27.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,17875.0,100.0,25256149720.0,100.0,122784273848.0,,,,,,,,,,
2016-01-18,WD-WCAS2A628702,WDC WD1600AAJB,160041885696,0,200.0,0.0,,,155.0,3241.0,83.0,17772.0,200.0,0.0,200.0,0.0,,,37.0,46435.0,100.0,0.0,100.0,0.0,100.0,53.0,,,,,,,,,,,,,,,,,,,,,200.0,26.0,195.0,17772.0,108.0,35.0,,,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,W0Q6JBDE,ST320LT007,320072933376,0,111.0,29497984.0,,,98.0,0.0,100.0,13.0,100.0,0.0,87.0,653634783.0,,,68.0,28258.0,100.0,0.0,,,100.0,13.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,14.0,100.0,0.0,71.0,29.0,100.0,1.0,100.0,0.0,30.0,141653.0,29.0,29.0,54.0,29497984.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,75462575418851.0,100.0,3423710538.0,100.0,3756073061.0,1.0,180274847.0,1.0,348894545.0,1.0,160991556.0,100.0,0.0,,
2016-01-18,Z300GYT5,ST4000DM000,4000787030016,0,111.0,29906664.0,,,91.0,0.0,100.0,9.0,100.0,0.0,84.0,323243964.0,,,76.0,21771.0,100.0,0.0,,,100.0,9.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,3.0,91.0,18398.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,21574.0,100.0,23565964244.0,100.0,106704625965.0,,,,,,,,,,
2016-01-18,Z302SQJG,ST4000DM000,4000787030016,0,117.0,141069704.0,,,99.0,0.0,100.0,1.0,100.0,0.0,81.0,121694282.0,,,97.0,3296.0,100.0,0.0,,,100.0,1.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,100.0,0.0,97.0,7013.0,32.0,32.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,3064.0,100.0,16610265712.0,100.0,1476640437.0,,,,,,,,,,
2016-01-18,W0Q091K4,ST320LT007,320072933376,0,117.0,151379136.0,,,98.0,0.0,100.0,10.0,100.0,0.0,87.0,589083913.0,,,75.0,22353.0,100.0,0.0,,,100.0,10.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,13.0,100.0,0.0,74.0,26.0,100.0,269.0,100.0,0.0,49.0,102663.0,26.0,26.0,54.0,151379136.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,131035157255900.0,100.0,436772663.0,100.0,4280467065.0,1.0,182446329.0,1.0,353023763.0,1.0,164584613.0,100.0,0.0,,
2016-01-18,Z300E2D4,ST4000DM000,4000787030016,0,120.0,242286944.0,,,91.0,0.0,100.0,15.0,100.0,0.0,87.0,583431390.0,,,77.0,20703.0,100.0,0.0,,,100.0,15.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,3.0,74.0,26.0,100.0,0.0,100.0,6.0,90.0,20859.0,26.0,26.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,190069482737724.0,100.0,25295292804.0,100.0,136119252986.0,,,,,,,,,,
2016-01-18,Z300ZSJP,ST4000DM000,4000787030016,0,117.0,163117616.0,,,91.0,0.0,100.0,10.0,100.0,0.0,84.0,322650023.0,,,81.0,17410.0,100.0,0.0,,,100.0,10.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,90.0,10.0,75.0,25.0,100.0,0.0,100.0,2.0,100.0,879.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,17402.0,100.0,22067776514.0,100.0,196142080789.0,,,,,,,,,,
2016-01-18,JK11A8B9J7A7TF,Hitachi HDS722020ALA330,2000398934016,0,100.0,0.0,100.0,0.0,116.0,626.0,100.0,38.0,100.0,97.0,100.0,0.0,100.0,0.0,94.0,43971.0,100.0,0.0,,,100.0,38.0,,,,,,,,,,,,,,,,,,,,,99.0,1477.0,99.0,1477.0,214.0,28.0,,,100.0,109.0,100.0,0.0,100.0,0.0,200.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,Z3016MGJ,ST4000DM000,4000787030016,0,114.0,65233848.0,,,91.0,0.0,100.0,11.0,100.0,0.0,88.0,693503481.0,,,82.0,16174.0,100.0,0.0,,,100.0,11.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,2.0,79.0,21.0,100.0,0.0,100.0,3.0,57.0,86032.0,21.0,21.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,15766.0,100.0,28668490229.0,100.0,211274465264.0,,,,,,,,,,
2016-01-18,WD-WMAM9DRJ9680,WDC WD800JB,80026361856,0,200.0,0.0,,,164.0,2758.0,100.0,80.0,200.0,0.0,200.0,0.0,,,24.0,55599.0,100.0,0.0,100.0,0.0,100.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,112.0,31.0,,,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,S300Z78H,ST4000DM000,4000787030016,0,106.0,11291208.0,,,99.0,0.0,100.0,1.0,100.0,0.0,82.0,172125691.0,,,96.0,3542.0,100.0,0.0,,,100.0,1.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,64.0,36.0,100.0,0.0,100.0,0.0,94.0,12792.0,36.0,36.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,3458.0,100.0,20590532712.0,100.0,2277570656.0,,,,,,,,,,
2016-01-18,Z303EZ7L,ST4000DM000,4000787030016,0,117.0,123136384.0,,,94.0,0.0,100.0,6.0,100.0,0.0,82.0,186353861.0,,,97.0,3105.0,100.0,0.0,,,100.0,6.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,100.0,0.0,95.0,11615.0,27.0,27.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,3049.0,100.0,11205739147.0,100.0,63489196013.0,,,,,,,,,,
2016-01-18,W0Q7G3CM,ST320LT007,320072933376,0,119.0,208551264.0,,,98.0,0.0,100.0,22.0,100.0,0.0,87.0,586611357.0,,,71.0,25885.0,100.0,0.0,,,100.0,22.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,22.0,100.0,0.0,69.0,31.0,100.0,53.0,100.0,0.0,39.0,122181.0,31.0,31.0,53.0,208551264.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,138401026172078.0,100.0,1558336958.0,100.0,403989637.0,1.0,12388006.0,1.0,23977179.0,1.0,10936040.0,100.0,0.0,,
2016-01-18,W300BM8M,ST4000DM000,4000787030016,0,117.0,154685584.0,,,92.0,0.0,100.0,15.0,100.0,0.0,88.0,5042225021.0,,,75.0,22616.0,100.0,0.0,,,100.0,15.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,8.0,89.0,22740.0,23.0,23.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,45457933883367.0,100.0,26225473622.0,100.0,139496924804.0,,,,,,,,,,
2016-01-18,S301147M,ST4000DM000,4000787030016,0,118.0,196041480.0,,,94.0,0.0,100.0,6.0,100.0,0.0,84.0,268528165.0,,,93.0,6609.0,100.0,0.0,,,100.0,6.0,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,90.0,20038.0,23.0,23.0,,,,,100.0,8.0,100.0,8.0,200.0,76.0,,,,,,,,,,,,,,,,,100.0,6486.0,100.0,26031255392.0,100.0,11998222822.0,,,,,,,,,,
2016-01-18,JK11A5B8KK8SKX,Hitachi HDS722020ALA330,2000398934016,0,100.0,65536.0,130.0,110.0,130.0,628.0,100.0,13.0,100.0,10.0,100.0,0.0,123.0,34.0,96.0,29186.0,100.0,0.0,,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,100.0,14.0,100.0,14.0,176.0,34.0,,,100.0,10.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,WD-WMAM9DRK2424,WDC WD800JB,80026361856,0,200.0,0.0,,,167.0,2650.0,100.0,77.0,200.0,0.0,200.0,0.0,,,27.0,53457.0,100.0,0.0,100.0,0.0,100.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,106.0,37.0,,,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,Z300GZEQ,ST4000DM000,4000787030016,0,117.0,146693408.0,,,92.0,0.0,100.0,8.0,100.0,0.0,88.0,716832580.0,,,75.0,22058.0,100.0,0.0,,,100.0,8.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,77.0,23.0,100.0,0.0,100.0,2.0,95.0,10087.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,213958090839542.0,100.0,29707544136.0,100.0,131562870888.0,,,,,,,,,,
2016-01-18,Z3006VN2,ST4000DM000,4000787030016,0,120.0,242495544.0,,,91.0,0.0,100.0,10.0,97.0,3944.0,88.0,767375894.0,,,86.0,12374.0,100.0,0.0,,,100.0,10.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,0.0,91.0,19338.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,12294.0,100.0,16139368886.0,100.0,57755387413.0,,,,,,,,,,
2016-01-18,PL2331LAGUL9EJ,HGST HMS5C4040ALE640,4000787030016,0,100.0,0.0,134.0,102.0,100.0,457.0,100.0,7.0,100.0,18.0,100.0,0.0,111.0,43.0,99.0,11382.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,,,100.0,105.0,100.0,105.0,206.0,29.0,,,100.0,20.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,WD-WCC4N0933935,WDC WD30EFRX,3000592982016,0,200.0,0.0,,,182.0,5891.0,100.0,21.0,200.0,0.0,100.0,0.0,,,80.0,14643.0,100.0,0.0,100.0,0.0,100.0,21.0,,,,,,,,,,,,,,,,,,,,,200.0,3.0,200.0,250.0,117.0,33.0,,,200.0,0.0,200.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,W0Q0FNFH,ST320LT007,320072933376,0,117.0,140887680.0,,,98.0,0.0,100.0,15.0,100.0,0.0,87.0,4824930872.0,,,77.0,20908.0,100.0,0.0,,,100.0,15.0,,,,,,,,,100.0,0.0,100.0,0.0,100.0,11.0,100.0,0.0,72.0,28.0,100.0,3.0,100.0,0.0,60.0,80610.0,28.0,28.0,52.0,140887680.0,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,103826539434334.0,100.0,8065029.0,100.0,1379046054.0,1.0,7345475.0,1.0,14157320.0,1.0,6440960.0,100.0,0.0,,
2016-01-18,Z3029FNJ,ST4000DM000,4000787030016,0,117.0,138338360.0,,,95.0,0.0,100.0,5.0,100.0,0.0,87.0,486823982.0,,,89.0,9752.0,100.0,0.0,,,100.0,5.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,97.0,6151.0,25.0,25.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,9726.0,100.0,17218206380.0,100.0,113966898561.0,,,,,,,,,,
2016-01-18,Z300P94Z,ST4000DM000,4000787030016,0,114.0,79222304.0,,,91.0,0.0,100.0,12.0,100.0,0.0,87.0,480497760.0,,,78.0,19522.0,100.0,0.0,,,100.0,12.0,,,,,,,100.0,0.0,100.0,0.0,98.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,100.0,8.0,96.0,9145.0,29.0,29.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,94197222755347.0,100.0,25074251880.0,100.0,248341196137.0,,,,,,,,,,
2016-01-18,WD-WXB1AA3W2516,WDC WD3200BEKX,320072933376,0,200.0,0.0,,,100.0,0.0,100.0,5.0,200.0,0.0,100.0,0.0,,,83.0,12834.0,100.0,0.0,100.0,0.0,100.0,5.0,,,,,,,,,,,,,,,,,,,,,200.0,1.0,142.0,175106.0,115.0,28.0,,,200.0,0.0,200.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,WD-WCAMD3184748,WDC WD800BB,80026361856,0,200.0,0.0,,,167.0,2616.0,100.0,116.0,200.0,0.0,100.0,0.0,,,1.0,76855.0,100.0,0.0,100.0,0.0,100.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,112.0,31.0,,,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,Z301789D,ST4000DM000,4000787030016,0,118.0,184918208.0,,,91.0,0.0,100.0,10.0,100.0,0.0,84.0,263327633.0,,,82.0,16257.0,100.0,0.0,,,100.0,10.0,,,,,,,100.0,0.0,100.0,0.0,98.0,2.0,100.0,0.0,98.0,2.0,78.0,22.0,100.0,0.0,100.0,1.0,96.0,9927.0,22.0,22.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,16216.0,100.0,21490054288.0,100.0,201762132573.0,,,,,,,,,,
2016-01-18,JK1104B8GGGBXW,Hitachi HDS722020ALA330,2000398934016,0,100.0,0.0,100.0,0.0,114.0,634.0,100.0,46.0,100.0,47.0,100.0,0.0,100.0,0.0,94.0,45267.0,100.0,0.0,,,100.0,46.0,,,,,,,,,,,,,,,,,,,,,100.0,796.0,100.0,796.0,214.0,28.0,,,100.0,47.0,100.0,10.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,Z3040LGP,ST4000DM000,4000787030016,0,117.0,155706624.0,,,93.0,0.0,100.0,7.0,100.0,0.0,81.0,159209400.0,,,97.0,3149.0,100.0,0.0,,,100.0,7.0,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,97.0,7710.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,100.0,3120.0,100.0,10911002583.0,100.0,66342946771.0,,,,,,,,,,
